ID,Name,Street Address,Suburb,Postcode,State,Latitude,Longitude,PAF,Previous Match,Status,Bedrooms,Bathrooms,Garages,Carports,Living Areas,Cooling,Heating,Land Size,Building Size,Price per m2,First Listed,Days on the market,Listed Price,First Listed Price,First to Listed Price Change,Price Guide,First Listed Price Guide,Period,VPA,Median Price,Change of Listed Price to Median Price,Property Type,Agency,Agency ID,Primary Agent,Portal ID,Listing Link,Extracted
21303388,The Homeowner,7/11 Warilda,Camp Hill,4152,QLD,-27.49314571,153.0731533,,,current,4,3,,2,2,,ducted,,,,10-06-2022,19,$900 per week,$900 per week,0.0%,900,900,week,VPA-1,,,Townhouse,Real Estate Yourself - CARRAMAR,83380,Real Estate Yourself,434581091,https://www.nexu.com.au/app/#/listing/21303388,29-06-2022
21303866,The Homeowner,30502/40 Duncan Street,West End,4101,QLD,-27.48488254,152.9998715,,,current,2,2,1,,,,,,,,10-06-2022,19,$600  pw,$620 pw,-3.2%,600,620,week,VPA-3,590000,,Apartment,Position Property Services - .,28874,Oliver Creevy,434582335,https://www.nexu.com.au/app/#/listing/21303866,29-06-2022
21303910,The Homeowner,24 Widdin Street,Geebung,4034,QLD,-27.37006108,153.0441626,,,current,3,1,,2,,,,,,,10-06-2022,19,$595,$610,-2.5%,595,610,week,VPA-3,790000,,House,Harcourts Pinnacle - Aspley,28930,Amy Sansom,434582251,https://www.nexu.com.au/app/#/listing/21303910,29-06-2022
21304088,The Homeowner,79 Kununurra Crescent,Shailer Park,4128,QLD,-27.64279859,153.1922234,,,current,4,2,2,,,,,,,,10-06-2022,19,$600 per week,$600 per week,0.0%,600,600,week,,770000,,House,PRD Real Estate - Shailer Park,27272,Denise Smith,434581859,https://www.nexu.com.au/app/#/listing/21304088,29-06-2022
21302317,The Homeowner,52 McCaul Street,Taringa,4068,QLD,-27.50062793,152.9883535,,,current,5,2,2,,,a/c,,,,,09-06-2022,20,"$1,000 pw","$1,000 pw",0.0%,1000,1000,week,,1910000,,House,McGrath Estate Agents - Paddington,24852,Oliver Campbell,434573787,https://www.nexu.com.au/app/#/listing/21302317,29-06-2022
21302331,The Homeowner,100 Mt Gravatt-Capalaba Rd,Upper Mount Gravatt,4122,QLD,-27.55782379,153.0855562,,,current,4,1,,,,,,,,,09-06-2022,19,$530 p/w,$530 p/w,0.0%,530,530,week,,950000,,House,John Ahern Real Estate - Slacks Creek,25870,John Ahern Rentals,434580703,https://www.nexu.com.au/app/#/listing/21302331,29-06-2022
21303890,The Homeowner,7/56 Nelson St,Coorparoo,4151,QLD,-27.49922481,153.0546046,,,current,2,2,1,,,,,,,,10-06-2022,19,$480 per week,$480 per week,0.0%,480,480,week,,454000,,Unit,Image Property - Brisbane Northside,16141,Meg Barrett,434582311,https://www.nexu.com.au/app/#/listing/21303890,29-06-2022
19951927,The Homeowner,1 TOULON STREET,Wishart,4122,QLD,-27.54639743,153.104255,,,current,6,3,2,2,,a/c,,,,,16-01-2022,163,LEASED,"$1,150 per week",-26.1%,850,1150,week,VPA-1,1145000,,House,Kevin Manning Real Estate - Mt Gravatt East,28633,Michael JIANG,433564254,https://www.nexu.com.au/app/#/listing/19951927,29-06-2022
21307543,The Homeowner,5 Lincoln Parade,Springfield Lakes,4300,QLD,-27.69109759,152.9181552,,,current,4,2,2,,,,,,,,09-06-2022,20,$560 per week,$560 per week,0.0%,560,560,week,VPA-3,590000,,House,Bluedog Property Group,117045,Sophie Yeh,434577171,https://www.nexu.com.au/app/#/listing/21307543,29-06-2022
21304741,The Homeowner,10 Kingsley Terrace,Wynnum,4178,QLD,-27.4482412,153.1786415,,,current,4,2,1,,,,,,,,10-06-2022,18,$850 Per Week,$850 Per Week,0.0%,850,850,week,VPA-1,1250000,,House,RE/MAX Advantage - Manly,19064,RE/MAX Rentals,434583279,https://www.nexu.com.au/app/#/listing/21304741,29-06-2022
21304749,The Homeowner,2A/13 Lorimer Street,Springwood,4127,QLD,-27.6106742,153.1267537,,,current,2,1,1,,,a/c,,,,,10-06-2022,18,$470 Per Week,$470 Per Week,0.0%,470,470,week,VPA-3,275750,,Unit,MPM Property - Brisbane,16883,Alisha Golding,434583259,https://www.nexu.com.au/app/#/listing/21304749,29-06-2022
21307592,The Homeowner,7  Janelle Court,Wellington Point,4160,QLD,-27.49998914,153.2360736,,,current,4,2,2,2,,a/c,,,,,09-06-2022,20,$850 per week,$850 per week,0.0%,850,850,week,,880000,,House,Open Property Management,30567,Joanna Day,434573995,https://www.nexu.com.au/app/#/listing/21307592,29-06-2022
21249036,The Homeowner,36 Shakespeare Street,Coorparoo,4151,QLD,-27.49833176,153.0561214,,,current,3,1,2,,,,,,,,02-06-2022,26,$575 per week,$575 per week,0.0%,575,575,week,,1200000,,House,Place - Woolloongabba,43739,Lewis Masters,434525611,https://www.nexu.com.au/app/#/listing/21249036,29-06-2022
21305847,The Homeowner,43 Timothy Street,Moorooka,4105,QLD,-27.54053885,153.033895,,,current,4,2,,2,,,,,,,10-06-2022,18,$950 per week,"$1,200 per week",-20.8%,950,1200,week,,1100000,,House,Jeff Jones Real Estate - Stones Corner,19326,Leasing Team,434583663,https://www.nexu.com.au/app/#/listing/21305847,29-06-2022
21307714,The Homeowner,209/333 Water Street,Fortitude Valley,4006,QLD,-27.45407661,153.0308633,,,current,2,2,1,,,a/c,,,,,09-06-2022,20,$550.00 Per Week,$550.00 Per Week,0.0%,550,550,week,,500000,,Apartment,Living Here Cush Partners - TENERIFFE,30465,"Josie Petrack, Sarah Squires",434577467,https://www.nexu.com.au/app/#/listing/21307714,29-06-2022
21307785,The Homeowner,15 Newton st,Coorparoo,4151,QLD,-27.50066622,153.0553063,,,current,3,1,1,,,,,,,,09-06-2022,20,$530 per week,$530 per week,0.0%,530,530,week,VPA-3,1200000,,House,Certainty Property,48387,Certainty Property NSW,434578131,https://www.nexu.com.au/app/#/listing/21307785,29-06-2022
21307886,The Homeowner,37D Harbour Road,Hamilton,4007,QLD,-27.44067354,153.0682904,,,current,2,2,1,,,a/c,,,,,09-06-2022,20,$700 per week,$680 per week,2.9%,700,680,week,VPA-1,560000,,Apartment,Joy Realty - Sunnybank,25081,Elsa Liu,434578619,https://www.nexu.com.au/app/#/listing/21307886,29-06-2022
21424537,The Homeowner,168 Gallipoli Road,Carina Heights,4152,QLD,-27.50391835,153.093079,,,current,3,1,,2,,,,,,,28-06-2022,0,$490 per week,$490 per week,0.0%,490,490,week,VPA-1,995000,,House,Property Owner,78506,Donald,434705987,https://www.nexu.com.au/app/#/listing/21424537,29-06-2022
21424492,The Homeowner,72 Leafcutter Circuit,Ripley,4306,QLD,-27.66158646,152.7815284,,,current,4,2,2,,2,a/c,,,,,28-06-2022,1,$470 per week,$470 per week,0.0%,470,470,week,VPA-1,519000,,House,Atlantic Real Estate - Ipswich,22086,Benita McLean,434701511,https://www.nexu.com.au/app/#/listing/21424492,29-06-2022
21308006,The Homeowner,121 Bordeaux Street,Eight Mile Plains,4113,QLD,-27.58449548,153.0895543,,,current,4,2,2,,,,,,,,10-06-2022,18,$760 per week,$760 per week,0.0%,760,760,week,,966000,,House,Place - Sunnybank,31043,Property Management,434585295,https://www.nexu.com.au/app/#/listing/21308006,29-06-2022
21308048,The Homeowner,31 Saddleback Avenue,Redbank Plains,4301,QLD,-27.66167144,152.8543453,,,current,4,2,2,,2,a/c,,,,,10-06-2022,18,$435 per week,$435 per week,0.0%,435,435,week,,436250,,House,Check Property Real estate,33045,Natasha Ruhl,434585195,https://www.nexu.com.au/app/#/listing/21308048,29-06-2022
21307380,The Homeowner,12 Olivella Street,Mansfield,4122,QLD,-27.53842998,153.0996225,,,current,3,1,3,,,a/c,,,,,09-06-2022,20,$595 Per Week,$595 Per Week,0.0%,595,595,week,VPA-3,945000,,House,Home Realty Group - Bethania,25218,Home Realty Group Bayside,434576263,https://www.nexu.com.au/app/#/listing/21307380,29-06-2022
21308235,The Homeowner,14 Jaguar Lane,Ripley,4306,QLD,-27.67152897,152.785109,,,current,4,2,1,,1,split-system,split-system,,158,3,10-06-2022,18,$450 per week,$450 per week,0.0%,450,450,week,,519000,,Terrace,Rock - QLD,15212,Rock Property,434584799,https://www.nexu.com.au/app/#/listing/21308235,29-06-2022
21308314,The Homeowner,32 Paragon St,Yeronga,4104,QLD,-27.52246419,153.0128729,,,current,3,1,1,,,a/c,,,,,10-06-2022,18,$550 per week,$595 per week,-7.6%,550,595,week,VPA-3,1215000,,House,Rental Results - BARDON,24635,Connie Morton,434584639,https://www.nexu.com.au/app/#/listing/21308314,29-06-2022
21307445,The Homeowner,310/19 Deshon Street,Woolloongabba,4102,QLD,-27.49260047,153.042027,,,current,2,2,1,,,a/c,ducted,,,,09-06-2022,20,$530 per week,$530 per week,0.0%,530,530,week,,915000,,House,Pellicano Living - MOUNT WAVERLEY,86695,"Pellicano Living, Cassidy Maiden-Lee",434576763,https://www.nexu.com.au/app/#/listing/21307445,29-06-2022
21310495,The Homeowner,11 Gemview Street,Calamvale,4116,QLD,-27.62589171,153.0349796,,,current,4,2,2,,,a/c,,,,,10-06-2022,18,$620 per week,$620 per week,0.0%,620,620,week,VPA-3,838000,,House,Harcourts Results - Calamvale,17783,Harcourts Results Calamvale,434588031,https://www.nexu.com.au/app/#/listing/21310495,29-06-2022
21310681,The Homeowner,28 Amanda Street,Rochedale South,4123,QLD,-27.59523056,153.1248837,,,current,3,1,,2,,,,,,,10-06-2022,18,$550 per week,$550 per week,0.0%,550,550,week,VPA-3,685000,,House,Raine & Horne - Robertson,21842,Rental Department,434587751,https://www.nexu.com.au/app/#/listing/21310681,29-06-2022
21310390,The Homeowner,18 Drake Street,West End,4101,QLD,-27.48715314,153.0028989,,,current,3,1,2,,,,,,,,10-06-2022,18,$660 per week,$750 per week,-12.0%,660,750,week,,1400000,,House,GiJay Estate Agents -,24683,GiJay Estate Agents Rentals,434588215,https://www.nexu.com.au/app/#/listing/21310390,29-06-2022
21310392,The Homeowner,68 Cumberland Drive,Alexandra Hills,4161,QLD,-27.53063665,153.2219187,,,current,3,1,1,,,a/c,,,,,10-06-2022,18,$530.00 Per Week,$530.00 Per Week,0.0%,530,530,week,VPA-3,605000,,House,Home Realty Group - Bethania,25218,Home Realty Group Bayside,434588211,https://www.nexu.com.au/app/#/listing/21310392,29-06-2022
21254199,The Homeowner,24 Bentley Street,Morningside,4170,QLD,-27.46149748,153.0702155,,,current,3,1,2,,,a/c,,,,,02-06-2022,26,$720 per week,$750 per week,-4.0%,720,750,week,,935500,,House,Bell Estate Agents,46907,"Kayla Johnson, Jonathan Bell",434530091,https://www.nexu.com.au/app/#/listing/21254199,29-06-2022
11505242,The Homeowner,#05/61  BROOKES STREET,Bowen Hills,4006,QLD,-27.530403,153.06961,,,current,2,1,1,,,a/c,,464m2,,1,18-03-2020,833,UNDER APPLICATION $420 PER WEEK,TWO WEEKS RENT FREE* $325PW,29.2%,420,325,week,VPA-2,303750,,Apartment,Omega Apartments Management,49793,Bella Fu,428790190,https://www.nexu.com.au/app/#/listing/11505242,29-06-2022
21311304,The Homeowner,4/106 Bayview Terrace,Clayfield,4011,QLD,-27.41902271,153.053887,,,current,2,1,1,,,a/c,,,,,10-06-2022,18,$380 per week,$380 per week,0.0%,380,380,week,VPA-2,401000,,Unit,Bluestone Property Management & Sales - BOWEN HILLS,37469,Lyn Niesler,434589287,https://www.nexu.com.au/app/#/listing/21311304,29-06-2022
21311620,The Homeowner,1/30 Grosvenor Street,Yeerongpilly,4105,QLD,-27.52255965,153.0170131,,,current,2,1,,1,,a/c,,,124,4,10-06-2022,18,$550 per week,$575 per week,-4.3%,550,575,week,,470000,,Unit,Calibre Real Estate  - Brisbane,27709,Emily Williams,434588783,https://www.nexu.com.au/app/#/listing/21311620,29-06-2022
21311697,The Homeowner,63 Kennington Road,Camp Hill,4152,QLD,-27.49134368,153.0863874,,,current,4,2,2,1,2,split-system,split-system,,,,10-06-2022,18,$735 per week,$760 per week,-3.3%,735,760,week,,1472500,,House,CBS Property Group - FORTITUDE VALLEY,28864,CBS Property Group,434588647,https://www.nexu.com.au/app/#/listing/21311697,29-06-2022
21311992,The Homeowner,19 Togar street,Mansfield,4122,QLD,-27.53757198,153.095487,,,current,3,1,1,,,split-system,,,,,10-06-2022,18,$530 per week,$530 per week,0.0%,530,530,week,,945000,,House,Cedar Realty,108211,Bill LI,434589663,https://www.nexu.com.au/app/#/listing/21311992,29-06-2022
21349690,The Homeowner,86 Locke Crescent,Redbank Plains,4301,QLD,-27.64329656,152.8397646,,,current,4,2,,,,,,,,,16-06-2022,12,UNDER APPLICATION,$460 Per week,0.0%,460,460,week,,436250,,House,Prime Place Property,110327,Yash Puri,434625399,https://www.nexu.com.au/app/#/listing/21349690,29-06-2022
21350108,The Homeowner,60 East Beaumont Rd,Park Ridge,4125,QLD,-27.71696224,153.084193,,,current,4,2,2,,,,,,,,17-06-2022,12,$545 PER WEEK,$550 PER WEEK,-0.9%,545,550,week,,524450,,House,Guru Property - Springfield Lakes,44125,Guru Property Leasing Team,434625755,https://www.nexu.com.au/app/#/listing/21350108,29-06-2022
21349682,The Homeowner,10 Glengala Drive,Rochedale South,4123,QLD,-27.5957333,153.1372675,,,current,3,1,,2,,,,,,,16-06-2022,12,$595 per week,$595 per week,0.0%,595,595,week,VPA-1,685000,,House,Chen & Tan Real Estate,15534,Riche Tan,434625415,https://www.nexu.com.au/app/#/listing/21349682,29-06-2022
21308199,The Homeowner,8/8-12 Springwood Street,Mount Gravatt East,4122,QLD,-27.53586073,153.0782029,,,current,2,2,2,,,,,,,,10-06-2022,18,approved application,$490 per week,0.0%,490,490,week,,414000,,Unit,Image Property - Brisbane Southside,16348,Tayla Gay,434584879,https://www.nexu.com.au/app/#/listing/21308199,29-06-2022
21307968,The Homeowner,14 Broadwater Road,Mount Gravatt East,4122,QLD,-27.54175957,153.0822619,,,current,4,2,2,,,,,,,,10-06-2022,18,LEASED,$650 Per Week,0.0%,650,650,week,,1080000,,House,RE/MAX - Experience,49325,Rentals Team,434585379,https://www.nexu.com.au/app/#/listing/21307968,29-06-2022
21308044,The Homeowner,12 Ferrymans Court,Helensvale,4212,QLD,-27.8793191,153.3187236,,,current,5,3,2,2,,,,,290,4,10-06-2022,18,$1300,$1400-$1500,-7.1%,1300,1400,week,VPA-1,1510000,,House,Raine & Horne - Onsite Sales,17601,Kingsley Liu,434585203,https://www.nexu.com.au/app/#/listing/21308044,29-06-2022
21308879,The Homeowner,107 Boundary Road,Thornlands,4164,QLD,-27.56750154,153.2461972,,,current,3,1,1,2,,a/c,,,,,10-06-2022,18,$550 P/W,$560 P/W,-1.8%,550,560,week,VPA-3,667500,,House,LJ Hooker Property Centre - -,24533,Property Management,434585947,https://www.nexu.com.au/app/#/listing/21308879,29-06-2022
21308638,The Homeowner,224/21 Masters Street,Newstead,4006,QLD,-27.45177761,153.0450839,,,current,2,2,1,,,,,,,,10-06-2022,18,$625 per week,$550 per week,13.6%,625,550,week,,648500,,Unit,Junction Estate Agents - BRISBANE CITY,80148,"Jeremy Paikaew, Sally Wells",434586307,https://www.nexu.com.au/app/#/listing/21308638,29-06-2022
21309549,The Homeowner,6 Trump Street,Pimpama,4209,QLD,-27.82298463,153.3038018,,,current,4,2,2,,,,,,,,10-06-2022,18,$620 per week,$630 per week,-1.6%,620,630,week,,613000,,House,Ray White Upper Coomera -,29829,Alexandra Palmer,434587031,https://www.nexu.com.au/app/#/listing/21309549,29-06-2022
21309627,The Homeowner,1/4 Ross Street,Woolloongabba,4102,QLD,-27.48988267,153.0278829,,,current,3,1,,1,,,,,,,10-06-2022,18,$500 per week,$500 per week,0.0%,500,500,week,,670000,,Apartment,Living Here Cush Partners - TENERIFFE,30465,Kelsey Smith,434586887,https://www.nexu.com.au/app/#/listing/21309627,29-06-2022
21309897,The Homeowner,17 Resin Street,Ripley,4306,QLD,-27.66094971,152.7815102,,,current,4,2,2,,,,,,,,10-06-2022,18,$490 per week,$490 per week,0.0%,490,490,week,,519000,,House,Ray White IMS - LOGANHOLME,23952,IMS Leasing,434586423,https://www.nexu.com.au/app/#/listing/21309897,29-06-2022
21309449,The Homeowner,146 Dawson Parade,Keperra,4054,QLD,-27.40388238,152.9613747,,,current,4,1,,1,,,,,,,10-06-2022,18,$470 per week,$470 per week,0.0%,470,470,week,,880000,,House,Image Property - Brisbane Northside,16141,Tahlia Halstead,434587211,https://www.nexu.com.au/app/#/listing/21309449,29-06-2022
21419745,The Homeowner,65/11 Taigum Place,Taigum,4018,QLD,-27.33758266,153.0429505,,,current,3,2,1,,,,,,,,28-06-2022,0,$450,$450,0.0%,450,450,week,VPA-3,,,Townhouse,Harcourts Pinnacle - Aspley,28930,"Amy Sansom, Ashleigh Boughey",434700971,https://www.nexu.com.au/app/#/listing/21419745,29-06-2022
21355579,The Homeowner,3 Acason Way,Ripley,4306,QLD,-27.67669405,152.801788,,,current,3,2,2,,,,,,,,17-06-2022,11,$500 per week,$500 per week,0.0%,500,500,week,VPA-1,519000,,House,Little Real Estate,27394,"Chris Guy, Belinda Hall",434631763,https://www.nexu.com.au/app/#/listing/21355579,29-06-2022
21310263,The Homeowner,77/8 Peninsula Avenue,Cornubia,4130,QLD,-27.67821414,153.211709,,,current,3,2,1,,1,,,,,,10-06-2022,18,$430 pw,$430 pw,0.0%,430,430,week,,,,Townhouse,Blink Property - QLD,27969,Brisbane Leasing Team,434588451,https://www.nexu.com.au/app/#/listing/21310263,29-06-2022
21257518,The Homeowner,21 Highfield Avenue,Thornlands,4164,QLD,-27.55855107,153.2428102,,,current,4,2,,,,a/c,,,,,03-06-2022,26,$660 pw,$680 pw,-2.9%,660,680,week,,784000,,House,McGrath Bayside - Cleveland,37837,Nicole Kleine,434529951,https://www.nexu.com.au/app/#/listing/21257518,29-06-2022
21312629,The Homeowner,19/11 Riding Road,Hawthorne,4171,QLD,-27.46902332,153.0646921,,,current,2,1,1,,,a/c,,,,,12-05-2022,48,$440 per week,$440 per week,0.0%,440,440,week,VPA-1,506000,,Unit,Horizon Housing Realty - Robina,43553,Horizon Housing Realty,434380107,https://www.nexu.com.au/app/#/listing/21312629,29-06-2022
21312747,The Homeowner,21 Sexton St,Highgate Hill,4101,QLD,-27.48274922,153.0176265,,,current,4,1,,3,,,,,,,10-06-2022,19,"$1,100 per week","$1,100 per week",0.0%,1100,1100,week,VPA-3,1900000,,House,Konnect Property Management,47387,"Aaron McCauley, Chelsea White",434589895,https://www.nexu.com.au/app/#/listing/21312747,29-06-2022
21312826,The Homeowner,11 Shordley Street,Chermside West,4032,QLD,-27.38560294,153.0116037,,,current,3,1,1,,1,a/c,,,141,4,11-06-2022,18,Available Now - $550pw,Available Now - $600pw,-8.3%,550,600,week,VPA-1,858500,,House,Onsite Property - WATERFORD,28531,Michael Mitchell,434590023,https://www.nexu.com.au/app/#/listing/21312826,29-06-2022
21419984,The Homeowner,7 Fleetwood Court,Helensvale,4212,QLD,-27.8809562,153.3278231,,,current,4,2,2,,,split-system,split-system,,,,28-06-2022,0,$980 per week,$980 per week,0.0%,980,980,week,,930000,,House,Jean Brown Properties - Coomera,28733,Kaylee Mauu,434700511,https://www.nexu.com.au/app/#/listing/21419984,29-06-2022
21312870,The Homeowner,20 Somerfield Street,Redbank Plains,4301,QLD,-27.63939604,152.8719604,,,current,3,1,1,,,,,,,,11-06-2022,18,LEASED,$400 Per Week,0.0%,400,400,week,,388000,,House,RE/MAX - Experience,49325,Rentals Team,434590043,https://www.nexu.com.au/app/#/listing/21312870,29-06-2022
21313360,The Homeowner,8 Raven Street,Ripley,4306,QLD,-27.67123266,152.7854403,,,current,4,2,2,,1,split-system,,,,,11-06-2022,18,$510 per week,$510 per week,0.0%,510,510,week,VPA-3,519000,,House,Katherine Stent,119843,Katherine Stent,434590199,https://www.nexu.com.au/app/#/listing/21313360,29-06-2022
21313358,The Homeowner,149/79 Moray Street,New Farm,4005,QLD,-27.46681453,153.040561,,,current,1,1,,,,,,,,,11-06-2022,18,$390 pw,$430 pw,-9.3%,390,430,week,VPA-1,431000,,Apartment,Prowealth Estate Agents,29982,Rebecca Ormesher,434590203,https://www.nexu.com.au/app/#/listing/21313358,29-06-2022
21315215,The Homeowner,3 Taldot Place,Sunnybank Hills,4109,QLD,-27.60450476,153.0522614,,,current,4,2,,2,,,,,,,12-06-2022,16,$600/Week,$620/Week,-3.2%,600,620,week,VPA-1,899000,,House,Australian Property Management Alliance - Mango Hill,26275,Gloria Shen,434591135,https://www.nexu.com.au/app/#/listing/21315215,29-06-2022
18830655,The Homeowner,6/60 Love Street,Bulimba,4171,QLD,-27.45322975,153.0551743,,,current,3,2,2,,,a/c,,,,,11-06-2022,17,$800 Per Week,,,800,,week,VPA-3,890000,,Apartment,Ray White - Carina,30263,Kylie Ingle,433109062,https://www.nexu.com.au/app/#/listing/18830655,29-06-2022
21280915,The Homeowner,8 Enderby St,Mount Gravatt East,4122,QLD,-27.53679987,153.0909137,,,current,3,1,2,1,,,,,,,07-06-2022,21,$480 per week,$570 per week,-15.8%,480,570,week,VPA-3,875000,,House,Ray White - Mt Gravatt,28564,Samara Boman,434557471,https://www.nexu.com.au/app/#/listing/21280915,29-06-2022
21314628,The Homeowner,30/410 Stanley Street,South Brisbane,4101,QLD,-27.48120739,153.0253002,,,current,3,2,,,,a/c,,,,,10-06-2022,19,"$1,300 per week","$1,300 per week",0.0%,1300,1300,week,,1115000,,Apartment,Belle Property - Coorparoo,17469,Harrison Stallman,434585983,https://www.nexu.com.au/app/#/listing/21314628,29-06-2022
21415518,The Homeowner,8/8 Mahina Place,Wishart,4122,QLD,-27.56621663,153.0896503,,,current,3,2,1,,,a/c,,,,,27-06-2022,2,$520 per week,$520 per week,0.0%,520,520,week,,,,Townhouse,Jeff Jones Real Estate - Stones Corner,19326,Leasing Team,434692715,https://www.nexu.com.au/app/#/listing/21415518,29-06-2022
21314635,The Homeowner,3 Glen Brae Street,Redbank Plains,4301,QLD,-27.64173769,152.8615511,,,current,3,1,,2,,,,,,,11-06-2022,17,$425 per week,$425 per week,0.0%,425,425,week,VPA-1,388000,,House,Property Owner,78506,Mukul,434590779,https://www.nexu.com.au/app/#/listing/21314635,29-06-2022
21159597,The Homeowner,1105/166 Wickham Tce,Brisbane City,4000,QLD,-27.46534607,153.0245389,,,current,2,2,,,,,,,,,20-05-2022,40,$540 per week,$525 per week,2.9%,540,525,week,,570000,,Apartment,Accor Realty - SURFERS PARADISE,24189,Residences Team Mantra on Edward,434435899,https://www.nexu.com.au/app/#/listing/21159597,29-06-2022
